document_id,brand_name,model_name,knowledge_type,file_name,page_number,title,parts_name,parts_number,page_content
doosan-parts-11,doosan,D20/25/30/33S(SE)_7,parts_book,doosan_parts_book.pdf,24,Panel Gp-Top_도면,Panel Group-Top (패널 그룹-탑),1-040-0,"{""text"": ""DOOSAN\n\nFigure : 1-040-0\nPanel Gp-Top\nGroup No : 300427-01026\n\n\nG/N\nSerial No\n\nFig-No : 1-040-0 / Page-No :1 [SB5120]                                D20S7/D25S7/D30S7/S33S7 (G2 - TIER4)\n"", ""table"": []}"
doosan-parts-12,doosan,D20/25/30/33S(SE)_7,parts_book,doosan_parts_book.pdf,25,Panel Gp-Top_세부 부품 목록,Panel Group-Top (패널 그룹-탑),1-040-0,"{""text"": """", ""table"": [{""S/C"": """", ""Item No."": ""1"", ""Part No."": ""300427-01053"", ""Q'ty"": ""1"", ""Part Name"": ""사이드패널어셈블리"", ""Description"": """"}, {""S/C"": """", ""Item No."": ""1 - 01"", ""Part No."": ""300427-01054"", ""Q'ty"": ""1"", ""Part Name"": ""사이드판넬"", ""Description"": """"}, {""S/C"": """", ""Item No."": ""1 - 02"", ""Part No."": ""180102-01463"", ""Q'ty"": ""1"", ""Part Name"": ""폼"", ""Description"": """"}, {""S/C"": """", ""Item No."": ""5"", ""Part No."": ""120112-01717"", ""Q'ty"": ""3"", ""Part Name"": ""볼트"", ""Description"": """"}]}"
doosan-parts-13,doosan,D20/25/30/33S(SE)_7,parts_book,doosan_parts_book.pdf,26,Air Cleaner Gp_도면,Air Cleaner Group (에어 클리너 그룹),1-050-0,"{""text"": ""DOOSAN\n\nFigure : 1-050-0\nAir Cleaner Gp\nGroup No : 400414-00357\n\nG/N\nSerial No\n\nFig-No : 1-050-0 / Page-No :1 [SB5120]                    D20S7/D25S7/D30S7/S33S7 (G2 - TIER4)\n"", ""table"": []}"
doosan-parts-14,doosan,D20/25/30/33S(SE)_7,parts_book,doosan_parts_book.pdf,27,Air Cleaner Gp_세부 부품 목록,Air Cleaner Group (에어 클리너 그룹),1-050-0,"{""text"": """", ""table"": [{""S/C"": ""S"", ""Item No."": ""1"", ""Part No."": ""400414-00530"", ""Q'ty"": ""1"", ""Part Name"": ""에어크리너어셈블리"", ""Description"": ""1-050-1@1""}, {""S/C"": """", ""Item No."": ""2"", ""Part No."": ""S8450066"", ""Q'ty"": ""2"", ""Part Name"": ""호스 클램프"", ""Description"": """"}, {""S/C"": """", ""Item No."": ""3"", ""Part No."": ""S8450053"", ""Q'ty"": ""3"", ""Part Name"": ""호스 클램프"", ""Description"": """"}, {""S/C"": """", ""Item No."": ""4"", ""Part No."": ""S0508863"", ""Q'ty"": ""2"", ""Part Name"": ""볼 트"", ""Description"": """"}, {""S/C"": """", ""Item No."": ""5"", ""Part No."": ""D917092"", ""Q'ty"": ""2"", ""Part Name"": ""와셔"", ""Description"": """"}, {""S/C"": """", ""Item No."": ""6"", ""Part No."": ""D543109"", ""Q'ty"": ""1"", ""Part Name"": ""클립"", ""Description"": """"}, {""S/C"": """", ""Item No."": ""7"", ""Part No."": ""S0511663"", ""Q'ty"": ""2"", ""Part Name"": ""볼 트"", ""Description"": """"}, {""S/C"": """", ""Item No."": ""8"", ""Part No."": ""D917093"", ""Q'ty"": ""2"", ""Part Name"": ""와셔"", ""Description"": """"}, {""S/C"": """", ""Item No."": ""9"", ""Part No."": ""420101-00524"", ""Q'ty"": ""1"", ""Part Name"": ""에어클리너호스"", ""Description"": """"}, {""S/C"": """", ""Item No."": ""10"", ""Part No."": ""420406-00673"", ""Q'ty"": ""1"", ""Part Name"": ""튜브어셈블리"", ""Description"": """"}, {""S/C"": """", ""Item No."": ""11"", ""Part No."": ""420101-01042"", ""Q'ty"": ""1"", ""Part Name"": ""에어클리너호스"", ""Description"": """"}]}"
doosan-parts-15,doosan,D20/25/30/33S(SE)_7,parts_book,doosan_parts_book.pdf,28,Air Cleaner SUB Assy_도면,Air Cleaner SUB Assembly (에어 클리너 SUB 어셈블리),1-050-1,"{""text"": ""DOOSAN\n\nFigure : 1-050-1\nAir Cleaner SUB Assy\nGroup No : 400414-00530\n\n[Diagram of air cleaner assembly with numbered parts]\n\nG/N\nSerial No\n\nFig-No : 1-050-1 / Page-No :1 [SB5120]                    D20S7/D25S7/D30S7/S33S7 (G2 - TIER4)\n"", ""table"": []}"
doosan-parts-16,doosan,D20/25/30/33S(SE)_7,parts_book,doosan_parts_book.pdf,29,Air Cleaner SUB Assy_세부 부품 목록,Air Cleaner SUB Assembly (에어 클리너 SUB 어셈블리),1-050-1,"{""text"": """", ""table"": [{""S/C"": """", ""Item No."": ""1"", ""Part No."": ""400414-00344"", ""Q'ty"": ""1"", ""Part Name"": ""에어크리너어셈블리"", ""Description"": """"}, {""S/C"": """", ""Item No."": ""01-01"", ""Part No."": ""400504-00193"", ""Q'ty"": ""1"", ""Part Name"": ""프라이머리엘리멘트"", ""Description"": """"}, {""S/C"": """", ""Item No."": ""01-02"", ""Part No."": ""400504-00194"", ""Q'ty"": ""1"", ""Part Name"": ""세이프티엘리멘트"", ""Description"": """"}, {""S/C"": """", ""Item No."": ""01-03"", ""Part No."": ""160601-01037"", ""Q'ty"": ""1"", ""Part Name"": ""에어크리너바디"", ""Description"": """"}, {""S/C"": """", ""Item No."": ""01-04"", ""Part No."": ""960205-00002"", ""Q'ty"": ""1"", ""Part Name"": ""더스트이젝터"", ""Description"": """"}, {""S/C"": """", ""Item No."": ""01-05"", ""Part No."": ""110508-18991"", ""Q'ty"": ""1"", ""Part Name"": ""에어클리너커버어셈블리"", ""Description"": """"}, {""S/C"": """", ""Item No."": ""2"", ""Part No."": ""110414-01514"", ""Q'ty"": ""1"", ""Part Name"": ""브라켓어셈블리"", ""Description"": """"}, {""S/C"": """", ""Item No."": ""3"", ""Part No."": ""420101-00947"", ""Q'ty"": ""1"", ""Part Name"": ""에어호스"", ""Description"": """"}, {""S/C"": """", ""Item No."": ""4"", ""Part No."": ""420101-01041"", ""Q'ty"": ""1"", ""Part Name"": ""에어클리너호스"", ""Description"": """"}, {""S/C"": """", ""Item No."": ""5"", ""Part No."": ""S8450066"", ""Q'ty"": ""2"", ""Part Name"": ""호스 클램프"", ""Description"": """"}, {""S/C"": """", ""Item No."": ""6"", ""Part No."": ""D917092"", ""Q'ty"": ""2"", ""Part Name"": ""와셔"", ""Description"": """"}, {""S/C"": """", ""Item No."": ""7"", ""Part No."": ""S0508863"", ""Q'ty"": ""2"", ""Part Name"": ""볼 트"", ""Description"": """"}, {""S/C"": """", ""Item No."": ""8"", ""Part No."": ""D141108"", ""Q'ty"": ""1"", ""Part Name"": ""인디케이터"", ""Description"": """"}, {""S/C"": """", ""Item No."": ""9"", ""Part No."": ""A402765"", ""Q'ty"": ""1"", ""Part Name"": ""브라켓어셈블리"", ""Description"": """"}, {""S/C"": """", ""Item No."": ""10"", ""Part No."": ""S8450082"", ""Q'ty"": ""1"", ""Part Name"": ""호스 클램프"", ""Description"": """"}, {""S/C"": """", ""Item No."": ""11"", ""Part No."": ""120202-00237"", ""Q'ty"": ""1"", ""Part Name"": ""호스클램프"", ""Description"": """"}]}"
doosan-parts-17,doosan,D20/25/30/33S(SE)_7,parts_book,doosan_parts_book.pdf,30,Muffler Gp_도면,Muffler Group (머플러 그룹),1-060-0,"{""text"": ""DOOSAN\n\nFigure : 1-060-0\nMuffler Gp\nGroup No : 240103-00469\n\n\nG/N\nSerial No\n\nFig-No : 1-060-0 / Page-No :1 [SB5120]                    D20S7/D25S7/D30S7/S33S7 (G2 - TIER4)\n"", ""table"": []}"
doosan-parts-18,doosan,D20/25/30/33S(SE)_7,parts_book,doosan_parts_book.pdf,31,Muffler Gp_세부 부품 목록,Muffler Group (머플러 그룹),1-060-0,"{""text"": """", ""table"": [{""S/C"": """", ""Item No."": ""1"", ""Part No."": ""420406-01032"", ""Q'ty"": ""1"", ""Part Name"": ""배기튜브어셈블리;"", ""Description"": """"}, {""S/C"": """", ""Item No."": ""2"", ""Part No."": ""420406-01034"", ""Q'ty"": ""1"", ""Part Name"": ""배기튜브"", ""Description"": """"}, {""S/C"": """", ""Item No."": ""3"", ""Part No."": ""240103-00587"", ""Q'ty"": ""1"", ""Part Name"": ""배기머플러"", ""Description"": """"}, {""S/C"": """", ""Item No."": ""4"", ""Part No."": ""120203-00495"", ""Q'ty"": ""2"", ""Part Name"": ""이그저스트클램프어셈블리"", ""Description"": """"}, {""S/C"": """", ""Item No."": ""5"", ""Part No."": ""A211389"", ""Q'ty"": ""1"", ""Part Name"": ""플레이트"", ""Description"": """"}, {""S/C"": """", ""Item No."": ""6"", ""Part No."": ""D700757"", ""Q'ty"": ""1"", ""Part Name"": ""플라스틱플러그"", ""Description"": """"}, {""S/C"": """", ""Item No."": ""7"", ""Part No."": ""S0511663"", ""Q'ty"": ""6"", ""Part Name"": ""볼트"", ""Description"": """"}, {""S/C"": """", ""Item No."": ""8"", ""Part No."": ""D917093"", ""Q'ty"": ""2"", ""Part Name"": ""와셔"", ""Description"": """"}, {""S/C"": """", ""Item No."": ""9"", ""Part No."": ""S0512263"", ""Q'ty"": ""2"", ""Part Name"": ""볼트"", ""Description"": """"}, {""S/C"": """", ""Item No."": ""10"", ""Part No."": ""D917060"", ""Q'ty"": ""6"", ""Part Name"": ""평와셔"", ""Description"": """"}, {""S/C"": """", ""Item No."": ""11"", ""Part No."": ""102203-00062"", ""Q'ty"": ""1"", ""Part Name"": ""히트쉴드"", ""Description"": """"}, {""S/C"": """", ""Item No."": ""12"", ""Part No."": ""D917092"", ""Q'ty"": ""2"", ""Part Name"": ""와셔"", ""Description"": """"}, {""S/C"": """", ""Item No."": ""13"", ""Part No."": ""S0508663"", ""Q'ty"": ""2"", ""Part Name"": ""플라그&오링어셈블리"", ""Description"": """"}, {""S/C"": """", ""Item No."": ""14"", ""Part No."": ""-"", ""Q'ty"": ""1"", ""Part Name"": ""DOC"", ""Description"": """"}, {""S/C"": """", ""Item No."": ""15"", ""Part No."": ""400602-00699"", ""Q'ty"": ""2"", ""Part Name"": ""가스켓"", ""Description"": """"}]}"
doosan-parts-19,doosan,D20/25/30/33S(SE)_7,parts_book,doosan_parts_book.pdf,32,Cooling Gp_도면,Cooling Group (쿨링 그룹),1-070-0,"{""text"": ""DOOSAN\n\nFigure : 1-070-0\nCooling Gp\nGroup No : 440211-00614\n\nG/N\nSerial No\n\nFig-No : 1-070-0 / Page-No :2 [SB5120]                    D20S7/D25S7/D30S7/S33S7 (G2 - TIER4)\n"", ""table"": []}"
doosan-parts-20,doosan,D20/25/30/33S(SE)_7,parts_book,doosan_parts_book.pdf,33,Cooling Gp_세부 부품 목록,Cooling Group (쿨링 그룹),1-070-0,"{""text"": """", ""table"": [{""S/C"": ""S"", ""Item No."": ""1"", ""Part No."": ""440211-00522"", ""Q'ty"": ""1"", ""Part Name"": ""라디에이터어셈블리"", ""Description"": ""1-070-1@2""}, {""S/C"": """", ""Item No."": ""2"", ""Part No."": ""420108-00934"", ""Q'ty"": ""1"", ""Part Name"": ""호스 - 상"", ""Description"": """"}, {""S/C"": """", ""Item No."": ""3"", ""Part No."": ""420108-00967"", ""Q'ty"": ""1"", ""Part Name"": ""호스 - 하"", ""Description"": """"}, {""S/C"": """", ""Item No."": ""4"", ""Part No."": ""420108-00936"", ""Q'ty"": ""1"", ""Part Name"": ""호스"", ""Description"": """"}, {""S/C"": """", ""Item No."": ""5"", ""Part No."": ""420108-00937"", ""Q'ty"": ""1"", ""Part Name"": ""호스"", ""Description"": """"}, {""S/C"": """", ""Item No."": ""6"", ""Part No."": ""450107-00015"", ""Q'ty"": ""1"", ""Part Name"": ""레저버어셈블리"", ""Description"": """"}, {""S/C"": """", ""Item No."": ""06-01"", ""Part No."": ""A401945"", ""Q'ty"": ""1"", ""Part Name"": ""리저브탱크"", ""Description"": """"}, {""S/C"": """", ""Item No."": ""06-02"", ""Part No."": ""D130257"", ""Q'ty"": ""1"", ""Part Name"": ""캡"", ""Description"": """"}, {""S/C"": """", ""Item No."": ""06-03"", ""Part No."": ""420109-00400"", ""Q'ty"": ""1"", ""Part Name"": ""와셔호스"", ""Description"": """"}, {""S/C"": """", ""Item No."": ""06-04"", ""Part No."": ""S8450006"", ""Q'ty"": ""1"", ""Part Name"": ""클램프"", ""Description"": """"}, {""S/C"": """", ""Item No."": ""7"", ""Part No."": ""110414-01021"", ""Q'ty"": ""1"", ""Part Name"": ""브라켓어셈블리"", ""Description"": """"}, {""S/C"": """", ""Item No."": ""8"", ""Part No."": ""S8450006"", ""Q'ty"": ""1"", ""Part Name"": ""클램프"", ""Description"": """"}, {""S/C"": """", ""Item No."": ""9"", ""Part No."": ""S8450016"", ""Q'ty"": ""3"", ""Part Name"": ""클램프"", ""Description"": """"}, {""S/C"": """", ""Item No."": ""10"", ""Part No."": ""120202-00234"", ""Q'ty"": ""3"", ""Part Name"": ""호스 클램프"", ""Description"": """"}, {""S/C"": """", ""Item No."": ""11"", ""Part No."": ""120202-00235"", ""Q'ty"": ""5"", ""Part Name"": ""호스클램프"", ""Description"": """"}, {""S/C"": """", ""Item No."": ""12"", ""Part No."": ""250204-02267"", ""Q'ty"": ""1"", ""Part Name"": ""플레이트"", ""Description"": """"}, {""S/C"": """", ""Item No."": ""13"", ""Part No."": ""D700150"", ""Q'ty"": ""2"", ""Part Name"": ""그로멧어셈블리"", ""Description"": """"}, {""S/C"": """", ""Item No."": ""14"", ""Part No."": ""D917025"", ""Q'ty"": ""4"", ""Part Name"": ""와셔"", ""Description"": """"}, {""S/C"": """", ""Item No."": ""15"", ""Part No."": ""S0558363"", ""Q'ty"": ""2"", ""Part Name"": ""볼트"", ""Description"": """"}, {""S/C"": """", ""Item No."": ""16"", ""Part No."": ""D917006"", ""Q'ty"": ""6"", ""Part Name"": ""하드와셔"", ""Description"": """"}, {""S/C"": """", ""Item No."": ""17"", ""Part No."": ""A213660"", ""Q'ty"": ""4"", ""Part Name"": ""러버"", ""Description"": """"}, {""S/C"": """", ""Item No."": ""18"", ""Part No."": ""S0511663"", ""Q'ty"": ""4"", ""Part Name"": ""볼트"", ""Description"": """"}, {""S/C"": """", ""Item No."": ""19"", ""Part No."": ""102203-00058"", ""Q'ty"": ""1"", ""Part Name"": ""실드;좌측"", ""Description"": """"}, {""S/C"": """", ""Item No."": ""20"", ""Part No."": ""102203-00059"", ""Q'ty"": ""1"", ""Part Name"": ""실드;우측"", ""Description"": """"}, {""S/C"": """", ""Item No."": ""21"", ""Part No."": ""S0508563"", ""Q'ty"": ""1"", ""Part Name"": ""볼트"", ""Description"": """"}, {""S/C"": """", ""Item No."": ""22"", ""Part No."": ""D917095"", ""Q'ty"": ""1"", ""Part Name"": ""하드와셔"", ""Description"": """"}, {""S/C"": """", ""Item No."": ""23"", ""Part No."": ""D580399"", ""Q'ty"": ""1"", ""Part Name"": ""클립"", ""Description"": """"}, {""S/C"": """", ""Item No."": ""24"", ""Part No."": ""D900042"", ""Q'ty"": ""2"", ""Part Name"": ""클립"", ""Description"": """"}, {""S/C"": """", ""Item No."": ""25"", ""Part No."": ""S0511863"", ""Q'ty"": ""2"", ""Part Name"": ""볼트"", ""Description"": """"}, {""S/C"": """", ""Item No."": ""26"", ""Part No."": ""D917093"", ""Q'ty"": ""2"", ""Part Name"": ""와셔"", ""Description"": """"}, {""S/C"": ""E"", ""Item No."": ""27"", ""Part No."": ""D900042"", ""Q'ty"": ""200"", ""Part Name"": ""호스"", ""Description"": """"}]}"
doosan-parts-21,doosan,D20/25/30/33S(SE)_7,parts_book,doosan_parts_book.pdf,34,Radiator As_도면,Radiator As (라디에이터 어셈블리),1-070-1,"{""text"": ""DOOSAN\n\nFigure : 1-070-1\nRadiator As\nGroup No : 440211-00522\n\n[Diagram of a radiator with numbered parts]\n\nG/N\nSerial No\n\nFig-No : 1-070-1 / Page-No :2 [SB5120]                    D20S7/D25S7/D30S7/S33S7 (G2 - TIER4)\n"", ""table"": []}"
doosan-parts-22,doosan,D20/25/30/33S(SE)_7,parts_book,doosan_parts_book.pdf,35,Radiator As_세부 부품 목록,Radiator As (라디에이터 어셈블리),1-070-1,"{""text"": """", ""table"": [{""S/C"": """", ""Item No."": ""1"", ""Part No."": ""440301-00039"", ""Q'ty"": ""1"", ""Part Name"": ""CAC어셈블리"", ""Description"": """"}, {""S/C"": """", ""Item No."": ""2"", ""Part No."": ""440211-00554"", ""Q'ty"": ""1"", ""Part Name"": ""라디에이터어셈블리"", ""Description"": """"}, {""S/C"": """", ""Item No."": ""3"", ""Part No."": ""400206-00471"", ""Q'ty"": ""1"", ""Part Name"": ""트랜스미션오일쿨러"", ""Description"": """"}, {""S/C"": """", ""Item No."": ""4"", ""Part No."": ""110948-00141"", ""Q'ty"": ""1"", ""Part Name"": ""슈라우드어셈블리"", ""Description"": """"}, {""S/C"": """", ""Item No."": ""5"", ""Part No."": ""160609-03077"", ""Q'ty"": ""1"", ""Part Name"": ""프레임어셈블리"", ""Description"": """"}, {""S/C"": """", ""Item No."": ""6"", ""Part No."": ""110958-02317"", ""Q'ty"": ""1"", ""Part Name"": ""서포트어셈블리;좌측"", ""Description"": """"}, {""S/C"": """", ""Item No."": ""7"", ""Part No."": ""110958-02318"", ""Q'ty"": ""1"", ""Part Name"": ""서포트어셈블리;우측"", ""Description"": """"}, {""S/C"": """", ""Item No."": ""8"", ""Part No."": ""250112-00072"", ""Q'ty"": ""1"", ""Part Name"": ""상부플레이트어셈블리"", ""Description"": """"}, {""S/C"": """", ""Item No."": ""9"", ""Part No."": ""110921-02491"", ""Q'ty"": ""1"", ""Part Name"": ""펜가드드어셈블리"", ""Description"": """"}, {""S/C"": """", ""Item No."": ""10"", ""Part No."": ""110911-00158"", ""Q'ty"": ""1"", ""Part Name"": ""필러어셈블리"", ""Description"": """"}, {""S/C"": """", ""Item No."": ""11"", ""Part No."": ""110911-00159"", ""Q'ty"": ""1"", ""Part Name"": ""필러캡어셈블리"", ""Description"": """"}, {""S/C"": """", ""Item No."": ""12"", ""Part No."": ""420109-00591"", ""Q'ty"": ""1"", ""Part Name"": ""라디에터호스"", ""Description"": """"}, {""S/C"": """", ""Item No."": ""13"", ""Part No."": ""120202-00215"", ""Q'ty"": ""2"", ""Part Name"": ""호스클램프"", ""Description"": """"}, {""S/C"": ""DEL"", ""Item No."": ""14"", ""Part No."": ""420108-00947"", ""Q'ty"": ""1"", ""Part Name"": ""드레인호스"", ""Description"": """"}, {""S/C"": ""DEL"", ""Item No."": ""15"", ""Part No."": ""120402-00416"", ""Q'ty"": ""1"", ""Part Name"": ""호스클립"", ""Description"": """"}, {""S/C"": """", ""Item No."": ""16"", ""Part No."": ""180309-00215"", ""Q'ty"": ""2"", ""Part Name"": ""스폰지"", ""Description"": """"}, {""S/C"": """", ""Item No."": ""17"", ""Part No."": ""180309-00216"", ""Q'ty"": ""3"", ""Part Name"": ""스폰지"", ""Description"": """"}, {""S/C"": """", ""Item No."": ""18"", ""Part No."": ""120810-00199"", ""Q'ty"": ""4"", ""Part Name"": ""평와셔"", ""Description"": """"}, {""S/C"": """", ""Item No."": ""19"", ""Part No."": ""120112-01253"", ""Q'ty"": ""4"", ""Part Name"": ""볼트"", ""Description"": """"}, {""S/C"": """", ""Item No."": ""20"", ""Part No."": ""120112-01254"", ""Q'ty"": ""23"", ""Part Name"": ""볼트"", ""Description"": """"}]}"
doosan-parts-23,doosan,D20/25/30/33S(SE)_7,parts_book,doosan_parts_book.pdf,36,Cap Gp-Fuel_도면,Cap Group-Fuel (캡 그룹-연료),1-080-0,"{""text"": ""DOOSAN\n\nFigure : 1-080-0\nCap Gp-Fuel\nGroup No : 110911-00194\n\n\nG/N\nSerial No\n\nFig-No : 1-080-0 / Page-No :1 [SB5120]                                D20S7/D25S7/D30S7/S33S7 (G2 - TIER4)\n"", ""table"": []}"
doosan-parts-24,doosan,D20/25/30/33S(SE)_7,parts_book,doosan_parts_book.pdf,37,Cap Gp-Fuel_세부 부품 목록,Cap Group-Fuel (캡 그룹-연료),1-080-0,"{""text"": """", ""table"": [{""S/C"": """", ""Item No."": ""1"", ""Part No."": ""300427-01028"", ""Q'ty"": ""1"", ""Part Name"": ""패널어셈블리"", ""Description"": """"}, {""S/C"": """", ""Item No."": ""01-01"", ""Part No."": ""300427-01029"", ""Q'ty"": ""1"", ""Part Name"": ""사이드판넬"", ""Description"": """"}, {""S/C"": """", ""Item No."": ""01-02"", ""Part No."": ""A402109"", ""Q'ty"": ""1"", ""Part Name"": ""연료커버"", ""Description"": """"}, {""S/C"": """", ""Item No."": ""01-03"", ""Part No."": ""A402316"", ""Q'ty"": ""4"", ""Part Name"": ""보스"", ""Description"": """"}, {""S/C"": ""NS"", ""Item No."": ""01-04"", ""Part No."": ""-"", ""Q'ty"": ""4"", ""Part Name"": ""스크류"", ""Description"": """"}, {""S/C"": """", ""Item No."": ""01-05"", ""Part No."": ""180102-01464"", ""Q'ty"": ""1"", ""Part Name"": ""폼"", ""Description"": """"}, {""S/C"": """", ""Item No."": ""5"", ""Part No."": ""401107-01517"", ""Q'ty"": ""1"", ""Part Name"": ""씨일;연료 필터"", ""Description"": """"}, {""S/C"": """", ""Item No."": ""6"", ""Part No."": ""120112-01717"", ""Q'ty"": ""3"", ""Part Name"": ""볼트"", ""Description"": """"}]}"
doosan-parts-25,doosan,D20/25/30/33S(SE)_7,parts_book,doosan_parts_book.pdf,38,Lines Gp - Fuel_도면,Lines Group - Fuel (라인스 그룹 - 연료),1-090-0,"{""text"": ""DOOSAN\n\nFigure : 1-090-0\nLines Gp - Fuel\nGroup No : 150116-00058\n\n\nG/N\nSerial No\n\nFig-No : 1-090-0 / Page-No :1 [SB5120]                    D20S7/D25S7/D30S7/S33S7 (G2 - TIER4)\n"", ""table"": []}"
doosan-parts-26,doosan,D20/25/30/33S(SE)_7,parts_book,doosan_parts_book.pdf,39,Lines Gp - Fuel_세부 부품 목록,Lines Group - Fuel (라인스 그룹 - 연료),1-090-0,"{""text"": """", ""table"": [{""S/C"": ""E"", ""Item No."": ""1"", ""Part No."": ""430208-00309"", ""Q'ty"": ""1"", ""Part Name"": ""커넥터어셈블리"", ""Description"": """"}, {""S/C"": """", ""Item No."": ""2"", ""Part No."": ""D700451"", ""Q'ty"": ""65"", ""Part Name"": ""호스"", ""Description"": """"}, {""S/C"": """", ""Item No."": ""3"", ""Part No."": ""D543109"", ""Q'ty"": ""1"", ""Part Name"": ""클립"", ""Description"": """"}, {""S/C"": """", ""Item No."": ""4"", ""Part No."": ""S8450006"", ""Q'ty"": ""4"", ""Part Name"": ""클램프"", ""Description"": """"}, {""S/C"": """", ""Item No."": ""5"", ""Part No."": ""110413-00110"", ""Q'ty"": ""1"", ""Part Name"": ""연료휠터브라켓"", ""Description"": """"}, {""S/C"": """", ""Item No."": ""6"", ""Part No."": ""S0509263"", ""Q'ty"": ""1"", ""Part Name"": ""볼트"", ""Description"": """"}, {""S/C"": """", ""Item No."": ""7"", ""Part No."": ""S0509463"", ""Q'ty"": ""1"", ""Part Name"": ""볼트"", ""Description"": """"}, {""S/C"": """", ""Item No."": ""8"", ""Part No."": ""S4012533"", ""Q'ty"": ""1"", ""Part Name"": ""너트"", ""Description"": """"}, {""S/C"": """", ""Item No."": ""9"", ""Part No."": ""S0511663"", ""Q'ty"": ""1"", ""Part Name"": ""볼트"", ""Description"": """"}, {""S/C"": """", ""Item No."": ""10"", ""Part No."": ""D917093"", ""Q'ty"": ""1"", ""Part Name"": ""와셔"", ""Description"": """"}, {""S/C"": """", ""Item No."": ""11"", ""Part No."": ""D917092"", ""Q'ty"": ""6"", ""Part Name"": ""와셔"", ""Description"": """"}, {""S/C"": """", ""Item No."": ""12"", ""Part No."": ""S0508563"", ""Q'ty"": ""3"", ""Part Name"": ""볼트"", ""Description"": """"}, {""S/C"": """", ""Item No."": ""13"", ""Part No."": ""D900007"", ""Q'ty"": ""1"", ""Part Name"": ""클립"", ""Description"": ""ENGINE LOOSE PART""}, {""S/C"": """", ""Item No."": ""14"", ""Part No."": ""-"", ""Q'ty"": ""1"", ""Part Name"": ""브라켓"", ""Description"": ""ENGINE LOOSE PART""}, {""S/C"": """", ""Item No."": ""15"", ""Part No."": ""-"", ""Q'ty"": ""1"", ""Part Name"": ""연료필터"", ""Description"": """"}, {""S/C"": """", ""Item No."": ""16"", ""Part No."": ""430208-00472"", ""Q'ty"": ""1"", ""Part Name"": ""커넥터어셈블리"", ""Description"": ""70CM""}, {""S/C"": """", ""Item No."": ""16-01"", ""Part No."": ""430208-00308"", ""Q'ty"": ""1"", ""Part Name"": ""퀵커넥터"", ""Description"": """"}, {""S/C"": """", ""Item No."": ""16-02"", ""Part No."": ""S8450006"", ""Q'ty"": ""1"", ""Part Name"": ""클램프"", ""Description"": """"}, {""S/C"": ""E"", ""Item No."": ""16-03"", ""Part No."": ""D700451"", ""Q'ty"": ""70"", ""Part Name"": ""호스"", ""Description"": """"}]}"
doosan-parts-27,doosan,D20/25/30/33S(SE)_7,parts_book,doosan_parts_book.pdf,40,Tilt Mounting Gp_도면,Tilt Mounting Group (틸트 마운팅 그룹),1-100-0,"{""text"": ""DOOSAN\n\nFigure : 1-100-0\nTilt Mounting Gp\nGroup No : 160626-00841\n\n\nG/N\nSerial No\n\nFig-No : 1-100-0 / Page-No :1 [SB5120]                    D20S7/D25S7/D30S7/S33S7 (G2 - TIER4)\n"", ""table"": []}"
doosan-parts-28,doosan,D20/25/30/33S(SE)_7,parts_book,doosan_parts_book.pdf,41,Tilt Mounting Gp_세부 부품 목록,Tilt Mounting Group (틸트 마운팅 그룹),1-100-0,"{""text"": """", ""table"": [{""S/C"": """", ""Item No."": ""1"", ""Part No."": ""120501-00346"", ""Q'ty"": ""2"", ""Part Name"": ""핀어셈블리"", ""Description"": """"}, {""S/C"": """", ""Item No."": ""01-01"", ""Part No."": ""S6710021"", ""Q'ty"": ""1"", ""Part Name"": ""그리스니플"", ""Description"": """"}, {""S/C"": """", ""Item No."": ""2"", ""Part No."": ""S0508663"", ""Q'ty"": ""2"", ""Part Name"": ""플러그&오링어셈블리"", ""Description"": """"}, {""S/C"": """", ""Item No."": ""3"", ""Part No."": ""D917092"", ""Q'ty"": ""2"", ""Part Name"": ""와셔"", ""Description"": """"}, {""S/C"": """", ""Item No."": ""4"", ""Part No."": ""110508-25877"", ""Q'ty"": ""2"", ""Part Name"": ""커버어셈블리"", ""Description"": """"}, {""S/C"": """", ""Item No."": ""5"", ""Part No."": ""D917094"", ""Q'ty"": ""8"", ""Part Name"": ""릴리프밸브"", ""Description"": """"}, {""S/C"": """", ""Item No."": ""6"", ""Part No."": ""S0504663"", ""Q'ty"": ""8"", ""Part Name"": ""볼트"", ""Description"": """"}]}"
doosan-parts-29,doosan,D20/25/30/33S(SE)_7,parts_book,doosan_parts_book.pdf,42,Floor Plate Gp_도면,Floor Plate Group (플로어 플레이트 그룹),1-110-0,"{""text"": ""DOOSAN\n\nFigure : 1-110-0\nFloor Plate Gp\nGroup No : 250106-00740\n\n\nG/N\nSerial No\n\nFig-No : 1-110-0 / Page-No :1 [SB5120]                                  D20S7/D25S7/D30S7/S33S7 (G2 - TIER4)\n"", ""table"": []}"
